s1,s2,beta,mean,std,half_life,pvalue,hurst,mean_crossings
JEFFUSDT,SOLUSDT,0.7230589125256528,0.19892087221931568,0.1963159625245658,0.8520802426321742,0.007579449326554234,0,34
PRIMEUSDT,XDCUSDT,0.6780895984037288,0.21147521749811943,0.19628975592824816,0.9934757191405227,0.014787075936061489,0,75
KUBUSDT,XECUSDT,0.4059502039615599,0.21837093344027253,0.19628885466217535,0.683362296192139,0.010487300845756,0,84
KUBUSDT,MINAUSDT,0.4482996871499233,0.24138358890817732,0.19626622711209538,0.7166326480664684,0.02093623519893563,0,44
TONUSDT,USDTBRZ,0.28226799564253907,0.28558856657041914,0.19620223059584463,0.6400108246391577,0.02553926490015599,0,74
CELOUSDT,EGOUSDT,0.318356936364724,0.38539688230927555,0.19610659719567664,0.812321381692237,0.00965073608330542,0,120
AFCUSDT,WBTCBTC,0.34334147978878465,0.1967365325856188,0.19606651527565971,0.7142405011731305,0.0169415763069848,0,36
JEFFUSDT,SOLUSDC,0.7232432612019907,0.20002051375498803,0.19605753502873693,0.8437708480873143,0.007174766187725444,0,38
HFTUSDC,PYUSDUSDT,0.2664122516426895,0.3696482656033337,0.19603178344382666,0.8287559135747331,0.019444139448975408,0,33
ALGOUSDT,XECUSDT,0.7724647118922656,0.1358527173253808,0.19603132055807307,1.0340674435418373,0.03178153659158623,0,35
BCHUSDT,FITFIUSDT,0.28755716711901386,0.268194044136231,0.1960270011419403,1.136311506030519,0.044013861101313015,0,42
ARKMUSDT,WBTCBTC,0.17964157825688515,0.4087183555520581,0.1959371700025732,1.0029879474121393,0.014611584004134953,0,39
SOLBTC,TELUSDT,0.6357285404370946,0.19135220619161158,0.19581814344293014,0.5585138149653172,0.041077239453129966,0,43
ONEUSDT,SFUNDUSDT,0.7134392393731211,0.19767759716098515,0.1957589087300695,1.1886525767631542,0.02176984191757017,0,27
FITFIUSDT,MPLXUSDT,0.706383350148019,0.1470313505215605,0.19570704518501236,0.6604985420090461,0.027736885817989138,0,65
JSTUSDT,TENETUSDT,0.9222204384184478,0.2574092842618022,0.19568562691551553,0.6609787391111297,0.019408492946592637,0,60
AXSUSDT,SUNUSDT,0.1386570669212154,0.3883889573477265,0.19568518626624773,1.4497675637396608,0.026067959015639686,0,25
ARKMUSDT,PYUSDUSDT,0.1850057262695474,0.3450455990466415,0.19562850768189174,1.0071591132225244,0.018696108736245002,0,31
LUNAUSDT,MXUSDT,0.6382626806347285,0.08817102660226282,0.19559831095357796,0.8424212274043812,0.04483186126388767,0,51
ARUSDT,PSTAKEUSDT,0.8234134837389323,0.26575174998823875,0.19557736813038065,0.5227452373642546,0.0012697670983306372,0,54
BCHUSDT,KUBUSDT,0.3308646851906016,0.2582011020858326,0.19556842019060888,0.9054786979782828,0.03096679502680116,0,52
CTCUSDT,SUNUSDT,0.7974528555999295,0.1813943226839069,0.19553444835979353,0.8567267541609487,0.030212034397534566,0,64
BCHUSDT,JUVUSDT,0.32348490087703485,0.23356021370469057,0.19551668658861202,0.7434857247034794,0.04388951678374402,0,76
HFTUSDC,WBTCBTC,0.3041211404989259,0.44416522771976497,0.19550913156051858,0.7898672278110697,0.01711645523388308,0,49
ALGOUSDT,XDCUSDT,0.6751546864287461,0.3076848721280693,0.19548055059999364,0.9167885231658711,0.0069797288395696405,0,51
ATOMUSDT,OPUSDC,0.4029126021602432,0.25324711964098057,0.1954616432519747,1.7459190574495693,0.026842859257990726,0,29
LUNCUSDC,NEONUSDT,0.4402427748676774,0.2538527488279058,0.1954051178399816,0.8049895743475032,0.015377340767463185,0,30
ATOMUSDT,OPUSDT,0.4060368450340604,0.2520993066256229,0.19537957489514424,1.7618776027189944,0.023785637734818326,0,27
NEONUSDT,ZTXUSDT,0.49198374023441394,0.24152450954215093,0.1953687567537445,1.8009659728803336,0.024956934157925645,0,18
ARKMUSDT,THNUSDT,0.4427643063581022,0.38766068081482163,0.19520096247644403,0.8513298469557565,0.02845946357894559,0,35
LOOKSUSDT,RDNTUSDT,0.38462591612552444,0.3881543503040968,0.195157980580815,0.8291536740028993,0.028283635115750178,0,53
MANAUSDC,PSTAKEUSDT,0.6784660653835732,0.24206246505609263,0.19512548741050656,0.7778868100803477,0.0031518649756091957,0,35
LOOKSUSDT,SIDUSUSDT,0.5083570794152475,0.3532126611512677,0.19503018613576,0.5964479933122179,0.019839544721093883,0,78
ATOMUSDT,XDCUSDT,0.35426336448259266,0.3376862257590288,0.1949991729951966,1.146901841155997,0.00889845538053528,0,31
POLUSDT,TRCUSDT,0.46558435535236015,0.4130631483669724,0.19496643401621225,0.8547736802175174,0.005593656213961483,0,12
LOOKSUSDT,XDCUSDT,0.31966508864095655,0.4517109985666425,0.1949496107254738,0.6430231377821873,0.03453686886375458,0,75
NEONUSDT,TAPUSDT,1.0323315227425305,0.3821184509535694,0.19489243297024797,0.6118606668146067,0.002038859342711926,0,24
GMXUSDT,WBTCBTC,0.2761994755818303,0.3501948876681603,0.1948611676118207,0.8979558499510337,0.04057913916436613,0,46
FTTUSDT,HNTUSDT,0.6288909427157443,0.1488206124109269,0.19480487204366428,1.0648654237269066,0.04113065150273014,0,61
BCHUSDT,PYUSDUSDT,0.5077697941670783,0.04169392633436944,0.1947790336934744,0.585911063459135,0.015356899967722368,0,54
SCUSDT,VANRYUSDT,0.6080240403069658,0.18442204236908824,0.19476537094459034,0.7500508727272379,0.017885687478386213,0,71
AGLDUSDT,SUNUSDT,0.1013068852412805,0.398687715043793,0.19475875017991373,1.226662427426119,0.022226534301844982,0,24
PIPUSDT,VPADUSDT,0.5579985366426136,0.22602912650745755,0.19465278259858462,1.118168383728258,0.020267070074914628,0,23
CHZUSDT,TRCUSDT,0.7253943226432573,0.4017645529016819,0.19464813983076226,1.1374860306460692,0.022894430606146172,0,41
OPUSDC,TRVLUSDT,0.47284012978863726,0.5039874948005714,0.1946099356039736,0.6910320948534476,0.043489803977944705,0,70
FMCUSDT,KASTAUSDT,0.8134871762368148,0.02257162196574265,0.19460819265967852,1.0600880098271963,0.043317963639624354,0,31
DOTUSDC,PYUSDUSDT,0.3764179525247472,0.1918544673816786,0.19460721853080276,0.8955655958530915,0.01839923546603679,0,39
GRTUSDT,THNUSDT,0.4577394011339297,0.3547712141128786,0.19457584834043223,1.046095136130451,0.047470895344613316,0,27
BCHUSDT,SANDUSDC,0.349827092522596,0.24727042111942785,0.19456218543718523,1.1342483142558781,0.02526366376967139,0,52
CHZUSDC,TRCUSDT,0.7280057945674758,0.3997364856606301,0.1945041991493528,1.147270408063057,0.020526824846411267,0,39
MPLXUSDT,XECUSDT,0.12232761402420234,0.38870109236608735,0.19440978427955002,0.9572682640545043,0.03962224847756771,0,13
APTUSDT,TAPUSDT,0.8053551684097371,0.4260768442427534,0.1944013971643779,0.5482733028510748,0.0012751460428806777,0,36
AXSUSDT,WBTCBTC,0.24608421451676932,0.34593519151959756,0.19439002528508081,1.0994560013505077,0.008392814582110998,0,35
OPUSDC,PSGUSDT,0.27824290691496956,0.437290268150133,0.19438866722229742,0.6919250424224135,0.0489138874779023,0,62
BCHUSDT,SANDUSDT,0.3515823240703145,0.24629819592294674,0.19437599768040653,1.1958382001071663,0.026194234584765226,0,47
OPUSDC,SIDUSUSDT,0.26690538332235575,0.415325981134248,0.194340648852369,0.7102555970781975,0.02287363013592687,0,56
FIDAUSDT,FXSUSDT,0.7185061655449894,0.06367952195456716,0.19428227284231575,1.1799603401496994,0.04824776422434586,0,31
BONKUSDT,MINAUSDT,0.3385960583353713,0.3007198208692117,0.19427907122990845,1.4351773103571406,0.03833165510079715,0,36
OMGUSDT,TRCUSDT,0.8395118981133854,0.37856763007653665,0.19427110596959357,1.2650671913938125,0.029450079495240953,0,64
AGLDUSDT,PERPUSDT,0.14165463270997616,0.3870591107069969,0.19426356696260147,1.2166571944162605,0.006651687719810326,0,54
LUNCUSDT,XDCUSDT,0.4755361323346378,0.2976997964140407,0.19423598511819656,0.8757039305166715,0.0020803118549372543,0,63
HNTUSDT,SUNUSDT,0.27160312496507627,0.3919492880853364,0.1942215113628745,1.3312174895289357,0.04691444938927891,0,46
GALAUSDT,SFUNDUSDT,0.49139394467242425,0.2471564810039992,0.19419798120207657,1.5731929114897576,0.012005783793297137,0,25
AXSUSDT,BNBUSDT,0.22762852140111933,0.30155712308820776,0.19419780274021198,1.3628280278238933,4.441733876008019e-05,0,21
5IREUSDT,JSTUSDT,0.49651260489189303,0.20992231476208692,0.19417619483752194,0.7303260721195183,0.03745450335516322,0,34
BABYDOGEUSDT,NEONUSDT,0.7864683392946432,0.05007775442341121,0.1941659748079508,0.767391817924252,0.02706756038073084,0,45
BTCDAI,METHETH,0.37929291977281515,0.06842893847097155,0.1941383238141232,0.5506222285661428,0.04626720514615597,0,36
AFCUSDT,XECUSDT,0.26890182882903374,0.181640108147395,0.1941252334067214,0.9383276168822966,0.03783911954029013,0,12
IMXUSDT,WBTCBTC,0.37675252225613703,0.34370063018923375,0.19411587791067336,0.8816716923227509,0.023312530154912584,0,43
DOTUSDT,PYUSDUSDT,0.3787338172316017,0.18917144164554542,0.1940968475965085,0.8847293114242373,0.017843645483959423,0,37
MANAUSDT,PSTAKEUSDT,0.6780450019798919,0.24185623790394165,0.19407293106928747,0.8037595510680157,0.002963066202003908,0,29
ATOMUSDT,NEONUSDT,0.3856287445385104,0.2757470788338162,0.19406284173540683,1.1907596423585904,0.03305215033662508,0,21
ARUSDT,OPUSDC,0.5356859385349951,0.2385641038162475,0.1940453624599961,1.511439307225144,0.0333771569103153,0,20
APTUSDC,TAPUSDT,0.8022423696361725,0.42872793568214473,0.19400414577342412,0.5357985156010614,0.0013230998084122019,0,44
AVAXUSDT,WBTCBTC,0.12171009568403968,0.3822476928707737,0.19388386645717942,1.1567720736626688,0.006227008682035062,0,35
AVAXUSDC,WBTCBTC,0.11829609118159941,0.38339897845345067,0.19387861757413846,1.1547694071521533,0.006352255266176312,0,35
TOKENUSDT,TRCUSDT,1.1080422664801117,0.2551423999970084,0.19383548381406,0.9609138407123891,0.00543274746942622,0,29
BABYDOGEUSDT,XDCUSDT,0.7441226318514452,0.16857391820747836,0.19380618317354295,0.7181940055132774,0.0131580063958768,0,47
OPUSDC,SOLEUR,0.23378992719430294,0.42236089226778223,0.19380541967455703,0.8393551074023934,0.02964580259414851,0,52
AXSUSDT,THNUSDT,0.5452734950106088,0.3293958819344882,0.19379764295298685,0.9008930634685142,0.02525266286363477,0,43
ARUSDT,OPUSDT,0.540814776305754,0.23652463629972745,0.19379369575742295,1.5132968805336282,0.033953667892408494,0,22
GENEUSDT,TRCUSDT,0.9843696319041154,0.1631765506305797,0.1937869847965802,0.9380007817813393,0.040740473582637826,0,66
XDCUSDT,ZILUSDT,0.49575635781216204,0.10060439030303223,0.19369136748059476,1.0992829421635513,0.04836470196412429,0,58
BCHUSDT,LUNCUSDC,0.3466423646684018,0.2395710686079467,0.19366647786446878,1.0284139931452356,0.03333727965964751,0,42
BCHUSDT,MANAUSDC,0.3540216529500121,0.24257989748101613,0.19364541113460765,1.1645079200776565,0.026825238993541986,0,60
ONEUSDT,TRCUSDT,0.8674099683557496,0.32938890556921213,0.19360351710890014,1.134920903258048,0.023649609402170976,0,90
GRTUSDT,PSTAKEUSDT,0.2884188618609393,0.3572318825280897,0.19358122698882926,1.2852231806198355,0.028871201881824165,0,63
SOLBTC,XDCUSDT,0.3931887518682672,0.28297098423031175,0.19355061367429144,0.9294379421160714,0.004103867044843313,0,101
PEPEUSDT,TAPUSDT,0.8699129909805039,0.430769523037427,0.19353941099755653,0.5392962464942385,0.0007883372022007321,0,45
AGLDUSDT,TRVLUSDT,0.3590340007785774,0.41756262508198777,0.19353224726106436,1.1169097856391028,0.038462908564211536,0,44
BCHUSDT,MANAUSDT,0.35704663221447597,0.24133102823187044,0.19353152215056404,1.1730696588519613,0.027027000374553075,0,58
AVAXUSDT,KASUSDT,0.1485157464173377,0.3377086204755135,0.19349843743677606,1.4530338749659144,0.03277750790757696,0,45
ROSEUSDT,TRCUSDT,0.46588749811922375,0.3884638560902447,0.19349220794146074,0.8821366304303189,0.030089075764264957,0,106
ACSUSDT,COREUSDT,0.8700895672148231,-0.012336154408634389,0.19348557070028302,1.0055497871350465,0.019722155854767862,0,19
AVAXUSDC,KASUSDT,0.14733772331888434,0.33828765086189194,0.19347234416976894,1.4375667857206833,0.03391978290357111,0,47
LTCUSDC,VINUUSDT,0.7623159811996081,0.3491212529945962,0.19346034317771946,1.2361064626050022,0.04933467292016822,0,35
OPUSDT,SIDUSUSDT,0.2614562328755222,0.4163877502239464,0.19344384632110068,0.7426123104356928,0.023509832074421592,0,54
ANKRUSDT,NEONUSDT,0.7076266731596433,0.15998720385376639,0.19343601808089084,0.9834775684546415,0.007019362994554054,0,27
OPUSDT,PSGUSDT,0.2781007121869269,0.4361023726527892,0.19334323084495547,0.7124181425103672,0.04834694813971823,0,66
BCHUSDT,LUNCUSDT,0.3426430052448854,0.2418424133124586,0.19329437288350504,1.1315959730295941,0.039417581897580975,0,38
MPLXUSDT,MXUSDT,0.15944807875004696,0.36821200846481034,0.19329340066261058,0.9236610959586818,0.03950546517209637,0,29
AVAXUSDT,VPADUSDT,0.10568038459800738,0.395866238296705,0.1932563736850906,1.1777487894952527,0.023710274908989713,0,31
BCHUSDT,ZTXUSDT,0.412264101111807,0.19201272470418312,0.1932237512800887,1.000682086889078,0.01918153460853126,0,23
BCHUSDT,MEMEUSDT,0.333964863256984,0.23660982671702963,0.1932007419909748,1.1702500786808343,0.040187301422277624,0,36
AVAXUSDC,VPADUSDT,0.10658569352555457,0.3954496420200415,0.19319079694619531,1.1672755642689205,0.023065025484817637,0,31
DOGEUSDT,FORTUSDT,1.1298997828272828,0.19375827642474713,0.19318545962219197,0.6679860423912514,0.036002769587200265,0,42
OPUSDC,SOLUSDC,0.24448009002904758,0.41768931038273593,0.19315389043656453,0.8408194927592899,0.036847316492498894,0,56
CELOUSDT,SISUSDT,0.33836449157743165,0.3914905465518264,0.193116293182658,0.8202875992754075,0.026156712022922197,0,54
BCHUSDT,FTTUSDT,0.3311078638039806,0.2513009477734752,0.19309612002590254,1.0087425105720444,0.02185894137721852,0,38
OPUSDC,SOLUSDT,0.247282081670979,0.4160230717614723,0.19306733169505974,0.8405286532788975,0.035894808447508086,0,56
MPLXUSDT,ORDIUSDT,0.1941496702278855,0.38571041139273476,0.1930615294441404,0.9384319653617305,0.020850716309505978,0,31
BONKUSDT,WBTCBTC,0.4851973450810568,0.2651312675823961,0.1930583729820403,0.579928623846476,0.0004067723200331779,0,83
SWEATUSDT,TELUSDT,0.6984459713446188,0.3024739706651551,0.19300972818646153,0.5467297042222583,0.04044334240647304,0,51
ATOMUSDT,SFUNDUSDT,0.420124154279394,0.2926188794135323,0.19295670728965414,1.5346677455945013,0.04991741724863367,0,67
ETHBTC,TRVLUSDT,1.3273297253249292,0.3703404800163016,0.19293798095045112,0.8709474013943173,0.012984226925055124,0,13
DGBUSDT,TENETUSDT,0.8936856200104791,0.29952571504616543,0.19289773513072897,0.716602658654024,0.03998790376535278,0,69
IMXUSDT,PYUSDUSDT,0.3853231936279626,0.2120686916705699,0.19285090044399283,0.8755886130212739,0.04468652755605081,0,53
OPUSDT,SOLEUR,0.232093960695733,0.4218915018493077,0.1928155709761871,0.8713985353882312,0.030412842530805628,0,54
AGLDUSDT,GMXUSDT,0.1651716439923406,0.3605441438674008,0.19277934501756147,1.2735351790971268,0.021125270864870278,0,42
JASMYUSDT,TRCUSDT,0.9408010611981206,0.3158862686740848,0.1927651384970461,1.1197841326105684,0.01591995581387491,0,52
ALGOUSDT,TENETUSDT,0.8554571154570482,0.30444173423322474,0.19276300685199904,0.7519668396091146,0.046819188353771295,0,47
LOOKSUSDT,ORDIUSDT,0.45795583716007693,0.40488919504964066,0.19272318546112857,0.8188947644645863,0.04072069174767395,0,77
AVAXUSDT,TUSDUSDT,0.30703779348533927,0.3771096934748429,0.19264399820127512,0.9748681239356972,0.040158998129977884,0,29
SALDUSDT,THNUSDT,0.6395522882588051,0.1486704238432476,0.19263685946558487,0.734345922581103,0.012633381596175802,0,75
EGLDUSDT,GSTUSDT,1.0571695069431224,0.1601874988288646,0.1926075222316722,0.5757034081578278,0.03096856141006865,0,132
AVAXUSDC,TUSDUSDT,0.31107482329302255,0.376298092081821,0.19254978460238753,0.9621542210958502,0.03939842453348761,0,29
AVAXUSDT,THNUSDT,0.4233534659033855,0.3431927261122985,0.1925256811664079,0.953548862533244,0.022512583969447837,0,39
KCALUSDT,WBTCBTC,0.17381871100315693,0.34801340790047397,0.19248717690180986,0.7691778480032592,0.022506844581225358,0,47
ACSUSDT,MINAUSDT,0.6179169398025122,0.04542228547182679,0.19245099770334664,1.8189145809521154,0.0025994026166547626,0,39
AVAXUSDC,THNUSDT,0.426794197346051,0.34236225759706634,0.19244906879584628,0.9443674575209456,0.0222505176293234,0,39
ARKMUSDT,BNBUSDT,0.2947578259024859,0.29870726212922516,0.1924390781542043,1.149539058214964,0.00040599820094042405,0,29
FLOWUSDT,PSTAKEUSDT,0.7658643609329788,0.26316387109531103,0.19243716591552085,0.5516683224320839,0.0006231459618991432,0,51
ADAEUR,WBTCBTC,0.3688695642345876,0.37741980924978014,0.19239990727433046,0.9449607548247815,0.01764131863628432,0,39
AGLDUSDT,TIMEUSDT,0.2141598143361355,0.3880883944967001,0.19237191047194677,1.1222313338324135,0.02994422192845597,0,80
SALDUSDT,SIDUSUSDT,0.3066215533308334,0.1479785795483645,0.19230208273658508,0.997042160010823,0.030573455817156016,0,11
WLDUSDT,XDCUSDT,0.7383635443543205,0.20035192415308303,0.192258507135246,0.8424298717614216,0.0008335747632946573,0,49
OPUSDT,SOLUSDC,0.24289328832024534,0.4171697288563488,0.1921625859262853,0.8744718800073354,0.045992301447392754,0,58
WLDUSDC,XDCUSDT,0.7382833322393064,0.2002892855438068,0.1921339043125824,0.8368536456211855,0.0008900857552523999,0,55
AGIUSDT,XDCUSDT,0.3179881155449284,0.25987673841943454,0.19211194188198602,0.967011152682298,0.0022437548139924274,0,131
OPUSDT,SOLUSDT,0.24571919246748322,0.41549527840039374,0.19207498514543048,0.8741186129957035,0.04457839102340255,0,58
AGIUSDT,XECUSDT,0.366861894115323,0.17730726497068502,0.19200787569812008,1.023861701855312,0.0083028083486877,0,49
AXSUSDT,PYUSDUSDT,0.318617150045988,0.21235331897602358,0.1918411870034006,0.9901734736461727,0.025608205773915826,0,23
OPUSDC,TELUSDT,0.36970171227401016,0.39174992269700976,0.19183290365787267,0.5790551623605148,0.024109909410970437,0,62
CTCUSDT,TENETUSDT,0.7749887049921076,0.24789506153984078,0.19182872729150324,0.815820761730935,0.034143226218207944,0,44
SWEATUSDT,XDCUSDT,0.41822928236989354,0.40810732922494,0.19182557887470494,1.2390061088690358,0.03142975161141233,0,51
AFCUSDT,PSTAKEUSDT,0.48817381082438616,0.17501515694956774,0.19181738865821157,0.6951628912546559,0.016995052324552916,0,50
METHETH,VANRYUSDT,0.38741672109024194,0.5543952523158932,0.19178519487048862,0.5235888632947852,0.007386327931562713,0,65
ADAEUR,PYUSDUSDT,0.3647363800694293,0.2574494198443713,0.19166979357768682,1.0015978859144767,0.034227143977752755,0,45
AXLUSDT,ORDIUSDT,0.568684454877373,0.3546494829041552,0.19165612053130285,1.1981071413839646,0.0138290897834461,0,49
FMCUSDT,QTUMUSDT,0.6582369918159521,0.06829328515213672,0.19163609014971916,1.0876878641987098,0.04921262861292483,0,31
CELOUSDT,TONUSDT,0.32921244234536706,0.36384536152726077,0.1916218560945935,0.900634086497589,0.04374299548785599,0,64
MYRIAUSDT,WBTCBTC,0.10225297947698025,0.38436569414260546,0.1915905731520505,0.9279731722642127,0.004530415361779742,0,45
ANKRUSDT,TRCUSDT,0.9059227645409433,0.33915126020155145,0.19154138199308923,1.1678184833927638,0.021255391717013242,0,40
DOGEUSDC,FORTUSDT,1.1166745559158155,0.20252192964281288,0.19138086280008998,0.6608617044946357,0.03510484375083987,0,44
AGIUSDT,FILUSDC,0.3670029318489018,0.2409274450018394,0.1911760825110883,1.1157363759765755,0.009624659786803253,0,101
AGIUSDT,FILUSDT,0.3672474585717869,0.24067110879387008,0.19114949299657238,1.1394471535532342,0.0111968137807316,0,97
FIDAUSDT,KCALUSDT,0.6773270580395689,0.13747675678901927,0.1911363834582558,0.8697403359150281,0.04174104896740515,0,98
MYRIAUSDT,RDNTUSDT,0.10241633271063723,0.37528708236465996,0.19110414555467387,1.0218228505825564,0.03165610925406705,0,16
OMGUSDT,XECUSDT,0.7439366478606533,0.13507675688650492,0.1910399759533348,0.9669179061731613,0.011633845866738882,0,49
OPUSDC,TIMEUSDT,0.31963160411334407,0.4568263772610047,0.19102337885649032,0.7015868913490616,0.04477979224161533,0,50
SFUNDUSDT,SISUSDT,0.38945470878329846,0.27622956886543754,0.19095268033604454,0.8820549340691882,0.04980213919889659,0,74
ANKRUSDT,BOBAUSDT,0.9376596167573361,0.12983804171205834,0.19085120890996288,0.9767323641057472,0.032467453507598706,0,41
